model_parameters,model_rank,auc_score_mean,auc_score_std,auc_score_cv
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",970,0.7889042715689479,0.012446980092906755,0.015777554440353826
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1034,0.7881640334360668,0.015307962129561278,0.01942230485045726
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",394,0.7935415074642691,0.015794267164461893,0.019903517353404558
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",298,0.7946153975798002,0.014949241375081053,0.01881317857747623
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",492,0.7926450671639492,0.014214818238571281,0.01793339645628693
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",508,0.7925403021690928,0.014624003979875996,0.01845206349740418
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",480,0.7927743990946438,0.013890591588512378,0.017521493635989725
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",675,0.7913353622312549,0.013576687879515546,0.017156680375352642
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",742,0.7907931432915144,0.014846505448759359,0.018774195976161128
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",656,0.7914921083230747,0.01274308915061774,0.016100083647853897
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",895,0.7896333944640402,0.015306620842323315,0.0193844649297192
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",552,0.7922060260255822,0.014711982898351577,0.018570905061351416
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",737,0.7908115833586132,0.015114057565056866,0.019112084196929398
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",943,0.7891222454663076,0.014092154965559869,0.017858012553216698
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",765,0.7907076984375733,0.016406509284766866,0.020749145755360528
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",954,0.78903560968471,0.013106714202840868,0.016611055371858523
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",937,0.7891673032260192,0.014001597195648741,0.01774224190284104
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",826,0.7901851679256559,0.015345657209337596,0.01942033061645797
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",993,0.7886741457269063,0.013503801627522238,0.017122155836712557
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1082,0.7875324286934924,0.015178904446701768,0.019274005607468638
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",405,0.7934839848108816,0.014378202256764188,0.018120343361676138
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",268,0.7949098309543653,0.015054816026548457,0.018939023572615413
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",554,0.7921968100178982,0.013169284240130754,0.016623753180517373
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",592,0.7918905191476746,0.016020731356054956,0.020230992755536897
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",655,0.7914942111473255,0.013429899384246394,0.01696777966926483
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",649,0.7915210705123296,0.014744330792811188,0.018627843707644566
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",687,0.7912138249171251,0.016421127342027053,0.020754348350456423
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",609,0.7918182017450835,0.013183861780874091,0.016650112048217956
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",822,0.7902181918463524,0.014668089958737633,0.018562075778672596
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",430,0.7933027486881211,0.015742625445668783,0.019844410562931045
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",792,0.7905093621269222,0.015174220788577364,0.019195497884743618
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",856,0.7899630266902958,0.015217264542884744,0.019263261733451553
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",754,0.7907483346097789,0.016210982283238494,0.02050081116040332
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",701,0.7911357019497393,0.013414572867349792,0.01695609594446291
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",972,0.7888998345237744,0.013885758726284891,0.017601421775765916
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",890,0.7896688038426433,0.015587308936483904,0.01973904611735172
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",965,0.7889845950589964,0.014005392417360568,0.017751160802212257
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1109,0.7870038671974195,0.015438994141953601,0.019617431102254973
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",181,0.7958237941251775,0.01600434261812901,0.020110409787033386
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",108,0.7970120190504385,0.01572886448575624,0.01973478957631735
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",436,0.7932412886980446,0.014383144699444638,0.01813211806341025
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",455,0.7930685728208475,0.016096988470309177,0.020297095386158304
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",413,0.7934050989202434,0.013863171909187356,0.01747300581765097
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",445,0.7931658953066923,0.014309243130524379,0.018040668686330044
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",671,0.791350788790283,0.016908753597031142,0.021366951087366838
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",695,0.7911449172322156,0.01119705079420441,0.014152970650910306
"{'eta': 0.1, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",837,0.790078039721152,0.014856454953510363,0.018803781660294925
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",230,0.7953261739935517,0.013970441981524358,0.017565676119239135
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",90,0.797300354022045,0.014370436646035063,0.01802386838729251
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",203,0.7955889542569602,0.014433647860731324,0.01814209182204097
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",336,0.7942319167573088,0.011936716403543412,0.015029258018588142
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",170,0.7960078341826873,0.014569962482222653,0.01830379282282137
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",390,0.7935511188625459,0.015379128823313019,0.01938013627320825
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",555,0.7921736302072886,0.014565977300389221,0.01838735441948217
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",645,0.7915370944467487,0.014983538318720525,0.01892967294122001
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",642,0.7915560275026006,0.015397994125452568,0.01945281646585905
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",474,0.7928702222886054,0.012999016279296565,0.01639488520804217
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",55,0.7979732198025119,0.013288161100987527,0.016652389793577502
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",286,0.7947002865332995,0.013451675197168457,0.016926727503582956
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",721,0.7909502451503995,0.011831999917470505,0.014959221506051428
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",389,0.7935531834468028,0.0153406449935518,0.019331590262066142
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",342,0.7941935366095406,0.01506046886103755,0.018963222648891838
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",944,0.7891149119845654,0.015358681505696943,0.019463174846196987
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",720,0.7909507522289868,0.015649833418224214,0.019786103463611673
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",949,0.7890799697614277,0.014842764359296559,0.018810215603095534
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",39,0.7983561183324966,0.015143758622830494,0.018968676102164565
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",105,0.7970542717145128,0.015808932844269118,0.019834198755704715
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",160,0.7961925687140022,0.014985838761895267,0.018821877207545606
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",400,0.7935230229128312,0.013280656754447272,0.016736321909977096
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",110,0.7969923389657385,0.014878246307914214,0.01866799162363568
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",362,0.7938929460966949,0.014590118832004687,0.018377942396061588
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",796,0.7904709761572538,0.012230217786793889,0.015472064320753565
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",329,0.7942734167524123,0.013698313432175284,0.01724634507873158
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",621,0.7917745130566253,0.013819423751922655,0.017453736542457174
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",84,0.7974166655781456,0.013768579574461107,0.01726648083593609
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",132,0.796572152139083,0.016268200298933624,0.0204227580078561
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",142,0.7964052306188084,0.014248749722706544,0.01789133116521
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",881,0.7897740616340555,0.010861952004997623,0.013753239733556286
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",122,0.7967433693837785,0.014248018423641965,0.017882820204279507
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",506,0.792544395819939,0.012724325777558127,0.01605503217822136
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1033,0.7881856522351448,0.01231781430237611,0.015628062078325237
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",571,0.7920753218377486,0.0135066332427855,0.01705220813021649
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",672,0.7913492878603646,0.014772223867771975,0.018667134847259213
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",19,0.7990611215762443,0.013252517440704407,0.01658511105453638
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",154,0.796286479266731,0.01573400229656388,0.019759223227113824
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",222,0.7954498469405097,0.014278886866073865,0.017950706661135053
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",507,0.7925417418168034,0.01409813069386158,0.017788502422021797
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",207,0.7955668692911372,0.01500608933571004,0.018862134554548136
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",296,0.794628910435903,0.014677072144567226,0.018470347544385146
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",415,0.7933890521544281,0.014573848594782878,0.01836910725602774
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",262,0.794953460793662,0.016596889940984582,0.02087781330546653
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",708,0.7910716106626084,0.014861821952271273,0.018786948933514225
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",129,0.7966122239005896,0.015356544860611993,0.01927731511000308
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",70,0.7975797530952313,0.014115756304778506,0.017698238013187227
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",54,0.7979770250918597,0.015525106770219508,0.01945558115339514
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",728,0.7908951436444017,0.013624634107985298,0.017226852658626435
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",150,0.7963388430192976,0.015947283317631938,0.02002575091925472
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",183,0.795816646021153,0.014928379342179169,0.018758566331599915
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",920,0.7893379200426022,0.013324350338280805,0.01688041331849566
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",366,0.7937890792546932,0.015812687277046645,0.019920515021312136
"{'eta': 0.1, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",727,0.7909027038542011,0.01315072089615065,0.016627482536176685
"{'eta': 0.1, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",517,0.7924509095291675,0.008612706288617227,0.010868441420219256
"{'eta': 0.1, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",52,0.7979929816711895,0.012952058330200635,0.016230792284759078
"{'eta': 0.1, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",157,0.7962299987197966,0.014290867322093151,0.017948164908469226
"{'eta': 0.1, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",818,0.7902781610516345,0.010577236215366647,0.013384193992266428
